time_seconds,power_watts
149.1,55.904
149.20000000000002,58.255
149.3,58.929
149.4,29.261
149.5,82.997
149.6,64.663
149.70000000000002,29.245
149.8,57.096
149.9,76.1
150.0,36.141
150.1,77.74
150.20000000000002,61.351
150.3,29.399
150.4,29.331
150.5,82.888
150.6,36.689
150.70000000000002,58.133
150.8,59.115
150.9,29.267
151.0,45.381
151.1,75.992
151.20000000000002,39.008
151.3,34.049
151.4,38.492
151.5,40.583
151.6,36.907
151.70000000000002,75.551
151.8,28.997
151.9,29.358
152.0,78.764
152.1,57.208
152.20000000000002,58.824
152.3,29.392
152.4,84.741
152.5,62.409
152.6,28.853
152.70000000000002,113.988
152.8,61.66
152.9,47.87
153.0,28.835
153.1,84.821
153.20000000000002,64.162
153.3,54.763
153.4,29.517
153.5,60.17
153.60000000000002,62.677
153.70000000000002,57.797
153.8,41.034
153.9,56.427
154.0,72.491
154.10000000000002,40.75
154.20000000000002,114.482
154.3,69.416
154.4,49.897
154.5,29.204
154.60000000000002,85.851
154.70000000000002,64.393
154.8,50.568
154.9,57.981
155.0,34.328
155.10000000000002,46.084
155.20000000000002,58.757
155.3,29.164
155.4,37.726
155.5,66.083
155.60000000000002,30.231
155.70000000000002,49.185
155.8,60.253
155.9,56.913
156.0,52.579
156.10000000000002,48.638
156.20000000000002,52.624
156.3,53.313
156.4,50.722
156.5,62.287
156.60000000000002,65.853
156.70000000000002,44.278
156.8,60.71
156.9,29.801
157.0,67.404
157.10000000000002,66.467
157.20000000000002,60.08
157.3,59.649
157.4,29.18
157.5,97.389
157.60000000000002,52.149
157.70000000000002,52.602
157.8,60.182
157.9,43.998
158.0,35.965
158.10000000000002,77.244
158.20000000000002,59.802
158.3,60.542
158.4,60.788
158.5,29.435
158.60000000000002,120.387
158.70000000000002,78.959
158.8,38.855
158.9,46.398
159.0,51.454
159.10000000000002,29.263
159.20000000000002,92.412
159.3,68.101
159.4,43.558
159.5,75.807
159.60000000000002,66.665
159.70000000000002,61.532
159.8,54.012
159.9,115.264
160.0,63.727
160.10000000000002,50.759
160.20000000000002,29.102
160.3,61.118
160.4,68.673
160.5,33.89
160.60000000000002,23.971
160.70000000000002,74.279
160.8,54.674
160.9,57.48
161.0,29.021
161.10000000000002,38.2
161.20000000000002,81.535
161.3,31.909
161.4,31.435
161.5,76.357
161.60000000000002,58.086
161.70000000000002,29.514
161.8,89.261
161.9,64.179
162.0,53.438
162.10000000000002,59.979
162.20000000000002,49.052
162.3,44.065
162.4,51.313
162.5,48.921
162.60000000000002,46.424
162.70000000000002,50.428
162.8,59.201
162.9,35.042
163.0,42.393
163.10000000000002,64.815
163.20000000000002,47.727
163.3,59.121
163.4,60.34
163.5,35.161
163.60000000000002,36.229
163.70000000000002,68.615
163.8,49.504
163.9,46.795
164.0,69.16
164.10000000000002,66.716
164.20000000000002,39.308
164.3,43.134
164.4,62.105
164.5,46.948
164.60000000000002,30.141
164.70000000000002,71.054
164.8,51.48
164.9,43.052
165.0,57.428
165.10000000000002,58.626
165.20000000000002,30.008
165.3,70.551
165.4,65.451
165.5,50.024
165.60000000000002,117.8
165.70000000000002,65.732
165.8,55.428
165.9,43.08
166.0,34.652
166.10000000000002,80.355
166.20000000000002,63.237
166.3,29.85
166.4,62.355
166.5,63.516
166.60000000000002,58.543
166.70000000000002,59.761
166.8,29.845
166.9,29.095
167.0,64.111
167.10000000000002,58.573
167.20000000000002,42.623
167.3,77.085
167.4,59.054
167.5,29.155
167.60000000000002,67.457
167.70000000000002,48.206
167.8,38.51
167.9,59.684
168.0,33.798
168.10000000000002,40.362
168.20000000000002,58.155
168.3,56.252
168.4,60.01
168.5,60.913
168.60000000000002,29.292
168.70000000000002,74.092
168.8,66.85
168.9,28.921
169.0,74.761
169.10000000000002,65.127
169.20000000000002,49.91
169.3,61.1
169.4,31.767
169.5,58.253
169.60000000000002,63.146
169.70000000000002,29.335
169.8,45.053
169.9,55.971
170.0,36.352
170.10000000000002,29.916
170.20000000000002,67.684
170.3,29.267
170.4,44.198
170.5,74.184
170.60000000000002,63.269
170.70000000000002,60.508
170.8,62.117
170.9,43.062
171.0,41.474
171.10000000000002,74.484
171.20000000000002,29.223
171.3,91.047
171.4,68.857
171.5,37.758
171.60000000000002,63.941
171.70000000000002,65.327
171.8,29.071
171.9,89.374
172.0,64.225
172.10000000000002,52.356
172.20000000000002,60.319
172.3,29.306
172.4,35.856
172.5,79.614
172.60000000000002,55.276
172.70000000000002,54.83
172.8,33.895
172.9,60.137
173.0,34.077
173.10000000000002,30.279
173.20000000000002,56.589
173.3,56.185
173.4,52.488
173.5,48.584
173.60000000000002,53.077
173.70000000000002,55.01
173.8,36.812
173.9,73.464
174.0,65.803
174.10000000000002,52.763
174.20000000000002,29.42
174.3,61.719
174.4,63.641
174.5,53.047
174.60000000000002,29.356
174.70000000000002,73.392
174.8,67.261
174.9,53.58
175.0,58.166
175.10000000000002,31.494
175.20000000000002,59.7
175.3,62.711
175.4,28.688
175.5,71.832
175.60000000000002,66.968
175.70000000000002,46.708
175.8,30.176
175.9,53.649
176.0,60.004
176.10000000000002,56.283
176.20000000000002,52.679
176.3,48.666
176.4,53.264
176.5,53.378
176.60000000000002,31.274
176.70000000000002,59.423
176.8,62.574
176.9,57.718
177.0,60.9
177.10000000000002,28.843
177.20000000000002,105.287
177.3,66.917
177.4,60.592
177.5,59.18
177.60000000000002,59.661
177.70000000000002,28.902
177.8,90.179
177.9,65.105
178.0,53.519
178.10000000000002,59.62
178.20000000000002,36.649
178.3,72.856
178.4,65.644
178.5,55.083
178.60000000000002,60.818
178.70000000000002,60.946
178.8,32.017
178.9,30.284
179.0,68.362
179.10000000000002,29.026
179.20000000000002,65.871
179.3,72.561
179.4,32.026
179.5,29.825
179.60000000000002,82.113
179.70000000000002,33.566
179.8,83.641
179.9,64.374
180.0,51.421
180.10000000000002,29.6
180.20000000000002,69.217
180.3,66.498
180.4,34.747
180.5,87.438
180.60000000000002,52.609
180.70000000000002,33.955
180.8,44.877
180.9,49.943
181.0,58.538
181.10000000000002,60.272
181.20000000000002,29.403
181.3,89.834
181.4,59.044
181.5,31.721
181.60000000000002,44.277
181.70000000000002,64.268
181.8,53.895
181.9,48.032
182.0,43.609
182.10000000000002,75.077
182.20000000000002,61.214
182.3,60.486
182.4,33.831
182.5,70.556
182.60000000000002,66.725
182.70000000000002,28.96
182.8,87.458
182.9,64.211
183.0,54.086
183.10000000000002,30.675
183.20000000000002,55.049
183.3,61.05
183.4,56.308
183.5,57.016
183.60000000000002,60.319
183.70000000000002,29.906
183.8,63.206
183.9,65.299
184.0,60.185
184.10000000000002,55.787
184.20000000000002,29.535
184.3,77.248
184.4,67.418
184.5,29.863
184.60000000000002,69.274
184.70000000000002,63.706
184.8,52.491
184.9,49.953
185.0,70.416
185.10000000000002,67.213
185.20000000000002,54.121
185.3,59.257
185.4,33.888
185.5,65.141
185.60000000000002,65.035
185.70000000000002,50.527
185.8,40.234
185.9,102.531
186.0,61.679
186.10000000000002,48.68
186.20000000000002,29.312
186.3,34.549
186.4,64.748
186.5,57.95
186.60000000000002,45.134
186.70000000000002,101.145
186.8,67.341
186.9,55.063
187.0,59.315
187.10000000000002,29.574
187.20000000000002,85.202
187.3,66.519
187.4,49.224
187.5,31.178
187.60000000000002,48.953
187.70000000000002,59.459
187.8,50.591
187.9,46.263
188.0,51.634
188.10000000000002,58.931
188.20000000000002,60.161
188.3,31.238
188.4,72.991
188.5,66.838
188.60000000000002,54.348
188.70000000000002,60.249
188.8,60.592
188.9,29.16
189.0,117.249
189.10000000000002,64.687
189.20000000000002,41.362
189.3,33.814
189.4,78.608
189.5,59.597
189.60000000000002,60.455
189.70000000000002,61.777
189.8,59.161
189.9,29.14
190.0,73.153
190.10000000000002,64.899
190.20000000000002,29.287
190.3,76.617
190.4,67.814
190.5,36.756
190.60000000000002,27.154
190.70000000000002,67.109
190.8,52.775
190.9,36.963
191.0,73.386
191.10000000000002,67.52
191.20000000000002,61.691
191.3,62.124
191.4,60.707
191.5,60.958
191.60000000000002,29.227
191.70000000000002,73.257
191.8,66.404
191.9,53.285
192.0,39.074
192.10000000000002,98.071
192.20000000000002,62.466
192.3,40.343
192.4,47.454
192.5,50.661
192.60000000000002,29.75
192.70000000000002,71.379
192.8,67.267
192.9,56.885
193.0,61.225
193.10000000000002,29.299
193.20000000000002,69.524
193.3,67.258
193.4,29.382
193.5,82.505
193.60000000000002,65.185
193.70000000000002,51.668
193.8,29.274
193.9,59.033
194.0,70.036
194.10000000000002,48.303
194.20000000000002,44.326
194.3,52.477
194.4,82.53
194.5,29.074
194.60000000000002,73.411
194.70000000000002,66.795
194.8,29.896
194.9,66.971
195.0,56.004
195.10000000000002,53.349
195.20000000000002,49.647
195.3,73.588
195.4,67.803
195.5,55.51
195.60000000000002,58.127
195.70000000000002,58.144
195.8,29.857
195.9,44.306
196.0,60.243
196.10000000000002,29.253
196.20000000000002,70.016
196.3,69.365
196.4,43.314
196.5,31.476
196.60000000000002,41.382
196.70000000000002,58.733
196.8,56.376
196.9,51.94
197.0,48.114
197.10000000000002,52.723
197.20000000000002,53.301
197.3,50.554
197.4,52.239
197.5,54.969
197.60000000000002,50.604
197.70000000000002,60.534
197.8,60.632
197.9,29.917
198.0,54.09
198.10000000000002,61.269
198.20000000000002,57.396
198.3,57.908
198.4,60.304
198.5,28.968
198.60000000000002,29.18
198.70000000000002,82.133
198.8,58.149
198.9,59.548
199.0,52.209
199.10000000000002,29.322
199.20000000000002,80.074
199.3,60.536
199.4,60.386
199.5,60.503
199.60000000000002,29.259
199.70000000000002,39.15
199.8,63.678
199.9,37.449
200.0,47.812
200.10000000000002,52.072
200.20000000000002,28.861
200.3,38.689
200.4,60.548
200.5,32.629
200.60000000000002,30.769
200.70000000000002,45.59
200.8,59.664
200.9,33.736
201.0,57.142
201.10000000000002,62.474
201.20000000000002,57.966
201.3,29.006
201.4,65.435
201.5,72.331
201.60000000000002,37.497
201.70000000000002,81.733
201.8,69.407
201.9,56.019
202.0,60.693
202.10000000000002,34.609
202.20000000000002,29.573
202.3,38.016
202.4,34.957
202.5,77.346
202.60000000000002,61.222
202.70000000000002,54.78
202.8,29.342
202.9,49.577
203.0,77.645
203.10000000000002,35.299
203.20000000000002,57.479
203.3,29.163
203.4,58.087
203.5,71.254
203.60000000000002,29.295
203.70000000000002,51.033
203.8,80.415
203.9,49.337
204.0,29.703
204.10000000000002,85.788
204.20000000000002,64.281
204.3,53.382
204.4,60.853
204.5,61.061
204.60000000000002,33.632
204.70000000000002,31.484
204.8,57.277
204.9,57.482
205.0,29.94
205.10000000000002,29.368
205.20000000000002,37.294
205.3,44.222
